"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 17, 2019","78.17","77.91","78.44","77.52","-","0.31%"
"Apr 16, 2019","77.93","76.61","78.22","76.60","-","1.66%"
"Apr 15, 2019","76.66","78.12","79.16","75.72","-","-1.78%"
"Apr 12, 2019","78.05","77.06","78.65","76.89","-","1.36%"
"Apr 11, 2019","77.00","77.61","77.94","76.87","-","-0.75%"
"Apr 10, 2019","77.58","78.07","78.31","77.32","-","-0.60%"
"Apr 09, 2019","78.05","78.82","79.31","77.60","-","-1.08%"
"Apr 08, 2019","78.90","78.34","79.08","77.88","-","0.69%"
"Apr 05, 2019","78.36","77.23","78.48","77.09","-","1.23%"
"Apr 04, 2019","77.41","76.94","77.78","76.94","-","0.42%"
"Apr 03, 2019","77.09","77.31","77.94","76.91","-","-0.27%"
"Apr 02, 2019","77.30","77.28","77.36","76.49","-","0.04%"
"Apr 01, 2019","77.27","77.61","77.89","77.19","-","-0.40%"
"Mar 29, 2019","77.58","75.87","77.80","75.73","-","2.16%"
"Mar 28, 2019","75.94","76.93","77.15","75.53","-","-1.33%"
"Mar 27, 2019","76.96","77.76","77.78","76.61","-","-1.18%"
"Mar 26, 2019","77.88","77.53","77.98","77.43","-","0.15%"
"Mar 25, 2019","77.76","76.72","77.76","76.18","-","1.53%"
"Mar 22, 2019","76.59","76.97","77.58","76.06","-","-0.74%"
"Mar 21, 2019","77.16","75.67","77.83","75.38","-","2.17%"
"Mar 20, 2019","75.52","75.50","75.88","75.17","-","-0.15%"
"Mar 19, 2019","75.63","75.23","76.35","75.22","-","0.44%"
"Mar 18, 2019","75.30","75.59","75.91","74.95","-","-0.28%"
"Mar 15, 2019","75.51","74.33","75.83","74.33","-","1.57%"
"Mar 14, 2019","74.34","75.63","75.88","74.03","-","-1.85%"
"Mar 13, 2019","75.74","74.86","75.98","74.72","-","1.22%"
"Mar 12, 2019","74.83","73.21","75.00","73.18","-","2.20%"
"Mar 11, 2019","73.22","73.31","73.85","73.06","-","-0.15%"
"Mar 08, 2019","73.33","73.18","73.78","72.52","-","0.29%"
"Mar 07, 2019","73.12","74.34","74.63","73.06","-","-1.63%"
"Mar 06, 2019","74.33","74.52","74.89","74.05","-","-0.31%"
"Mar 05, 2019","74.56","73.11","74.70","73.11","-","1.94%"
"Mar 04, 2019","73.14","74.01","74.63","73.12","-","-1.02%"
"Mar 01, 2019","73.89","72.61","73.95","72.61","-","1.54%"
"Feb 28, 2019","72.77","72.32","73.13","72.08","-","0.46%"
"Feb 27, 2019","72.44","71.94","72.74","71.92","-","0.64%"
"Feb 26, 2019","71.98","72.78","73.03","71.91","-","-1.53%"
"Feb 25, 2019","73.10","73.56","73.82","72.87","-","0.25%"
"Feb 22, 2019","72.92","74.13","75.16","71.88","-","-1.42%"
"Feb 21, 2019","73.97","72.10","74.34","71.91","-","2.52%"
"Feb 20, 2019","72.15","72.10","72.67","72.07","-","-0.10%"
"Feb 19, 2019","72.22","72.08","72.77","71.94","-","0.46%"
"Feb 18, 2019","71.89","71.89","71.89","71.89","-","2.38%"
"Feb 15, 2019","70.22","70.09","70.50","69.71","-","0.14%"
"Feb 14, 2019","70.12","69.78","70.39","69.54","-","0.44%"
"Feb 13, 2019","69.81","69.75","70.63","69.66","-","0.01%"
"Feb 12, 2019","69.80","70.63","70.92","69.72","-","-0.96%"
"Feb 11, 2019","70.48","72.45","72.70","70.31","-","-2.76%"
"Feb 08, 2019","72.48","72.76","73.02","72.47","-","-0.40%"
"Feb 07, 2019","72.77","73.65","73.86","72.48","-","-1.26%"
"Feb 06, 2019","73.70","73.42","74.11","73.09","-","0.29%"
"Feb 05, 2019","73.49","72.81","73.75","72.66","-","1.06%"
"Feb 04, 2019","72.72","73.69","73.87","72.67","-","-1.24%"
"Feb 01, 2019","73.63","74.35","74.73","73.58","-","-0.82%"
"Jan 31, 2019","74.24","74.22","74.85","74.00","-","-0.23%"
"Jan 30, 2019","74.41","74.01","74.53","73.75","-","0.32%"
"Jan 29, 2019","74.17","73.64","74.45","73.50","-","0.57%"
"Jan 28, 2019","73.75","74.06","74.13","73.16","-","-0.57%"
"Jan 25, 2019","74.17","73.39","74.22","73.31","-","1.34%"
"Jan 24, 2019","73.19","73.53","73.90","73.03","-","-0.54%"
"Jan 23, 2019","73.59","73.19","74.27","73.03","-","0.70%"
"Jan 22, 2019","73.08","74.22","74.28","72.77","-","-0.85%"
"Jan 21, 2019","73.71","73.71","73.71","73.71","-","-0.35%"
"Jan 18, 2019","73.97","74.30","74.63","73.77","-","-0.43%"
"Jan 17, 2019","74.29","73.38","74.60","73.35","-","1.42%"
"Jan 16, 2019","73.25","72.24","73.55","72.24","-","1.29%"
"Jan 15, 2019","72.32","72.93","73.46","72.25","-","-0.92%"
"Jan 14, 2019","72.99","72.62","73.58","72.43","-","0.65%"
"Jan 11, 2019","72.52","72.86","73.26","72.34","-","-0.47%"
"Jan 10, 2019","72.86","73.03","73.84","72.45","-","-0.36%"
"Jan 09, 2019","73.12","71.81","73.62","71.74","-","2.17%"
"Jan 08, 2019","71.57","72.94","73.85","71.55","-","-1.81%"
"Jan 07, 2019","72.89","72.63","73.90","72.55","-","0.57%"
"Jan 04, 2019","72.48","71.02","73.36","70.97","-","2.26%"
"Jan 03, 2019","70.88","70.82","71.99","70.66","-","0.16%"
"Jan 02, 2019","70.77","72.36","72.59","70.77","-","-2.08%"
"Dec 31, 2018","72.27","72.29","72.85","72.10","-","0.00%"
"Dec 28, 2018","72.27","72.18","72.86","72.06","-","0.33%"
"Dec 27, 2018","72.03","74.06","74.18","71.88","-","-1.92%"
"Dec 26, 2018","73.44","72.72","73.54","72.16","-","1.35%"
"Dec 24, 2018","72.46","73.72","73.78","72.41","-","-1.04%"
"Dec 21, 2018","73.22","75.31","75.60","73.07","-","-2.67%"
"Dec 20, 2018","75.23","76.67","77.38","75.03","-","-1.87%"
"Dec 19, 2018","76.66","77.67","78.02","76.64","-","-1.47%"
"Dec 18, 2018","77.80","78.34","78.63","77.77","-","-0.83%"
"Dec 17, 2018","78.45","79.41","79.79","77.91","-","-1.43%"
"Dec 14, 2018","79.59","79.36","79.94","78.63","-","0.16%"
"Dec 13, 2018","79.46","79.83","79.96","78.95","-","-0.60%"
"Dec 12, 2018","79.94","80.20","80.31","79.57","-","-0.10%"
"Dec 11, 2018","80.02","79.90","80.65","79.13","-","0.26%"
"Dec 10, 2018","79.81","80.12","80.60","79.38","-","-0.55%"
"Dec 07, 2018","80.25","79.04","80.93","78.81","-","1.52%"
"Dec 06, 2018","79.05","80.33","80.73","78.62","-","-2.48%"
"Dec 05, 2018","81.06","79.90","81.30","79.68","-","1.60%"
"Dec 04, 2018","79.78","79.62","80.37","79.32","-","-0.09%"
"Dec 03, 2018","79.85","80.64","81.85","79.82","-","1.29%"
"Nov 30, 2018","78.83","78.89","79.30","78.46","-","0.14%"
"Nov 29, 2018","78.72","78.75","79.19","78.03","-","-0.08%"
"Nov 28, 2018","78.78","77.75","79.04","77.69","-","1.23%"
"Nov 27, 2018","77.82","78.42","78.46","77.55","-","-0.74%"
"Nov 26, 2018","78.40","77.22","78.70","77.19","-","1.46%"
"Nov 23, 2018","77.27","77.79","77.96","77.22","-","-1.92%"
"Nov 21, 2018","78.78","77.38","79.39","77.26","-","1.77%"
"Nov 20, 2018","77.41","78.06","78.37","77.41","-","-0.87%"
"Nov 19, 2018","78.09","78.72","79.01","77.66","-","-0.27%"
"Nov 16, 2018","78.30","78.15","79.33","78.06","-","0.10%"
"Nov 15, 2018","78.22","78.27","78.79","77.81","-","-0.15%"
"Nov 14, 2018","78.34","77.91","78.67","77.84","-","0.82%"
"Nov 13, 2018","77.70","78.35","78.62","77.51","-","-0.77%"
"Nov 12, 2018","78.30","79.13","79.73","78.22","-","0.17%"
"Nov 09, 2018","78.17","79.09","79.18","77.21","-","-1.04%"
"Nov 08, 2018","78.99","79.20","80.48","78.70","-","0.15%"
"Nov 07, 2018","78.87","77.39","79.74","77.21","-","1.85%"
"Nov 06, 2018","77.44","78.66","79.16","76.84","-","-1.73%"
"Nov 05, 2018","78.80","78.82","79.40","78.30","-","0.03%"
"Nov 02, 2018","78.78","78.95","79.77","78.31","-","-0.37%"
"Nov 01, 2018","79.07","76.90","79.54","76.56","-","2.89%"
"Oct 31, 2018","76.85","76.86","77.02","76.50","-","-0.04%"
"Oct 30, 2018","76.88","77.15","77.50","76.56","-","-0.36%"
"Oct 29, 2018","77.16","79.38","79.48","77.10","-","-1.77%"
"Oct 26, 2018","78.55","77.83","78.74","77.17","-","1.11%"
"Oct 25, 2018","77.69","76.91","77.74","76.15","-","0.82%"
"Oct 24, 2018","77.06","78.95","79.49","77.02","-","-2.46%"
"Oct 23, 2018","79.00","79.89","79.99","78.20","-","-1.26%"
"Oct 22, 2018","80.01","77.79","80.14","77.77","-","2.70%"
"Oct 19, 2018","77.91","78.09","78.15","77.53","-","-0.15%"
"Oct 18, 2018","78.03","77.98","78.39","77.34","-","0.21%"
"Oct 17, 2018","77.87","78.22","78.60","77.67","-","-0.68%"
"Oct 16, 2018","78.40","78.98","78.98","78.26","-","-0.44%"
"Oct 15, 2018","78.75","79.14","79.14","77.87","-","0.50%"
"Oct 12, 2018","78.36","77.13","78.84","77.05","-","2.10%"
"Oct 11, 2018","76.75","76.90","77.70","76.22","-","-0.08%"
"Oct 10, 2018","76.81","77.11","77.57","76.51","-","-0.21%"
"Oct 09, 2018","76.97","77.38","77.89","76.28","-","-0.76%"
"Oct 08, 2018","77.56","76.30","77.60","76.28","-","1.93%"
"Oct 05, 2018","76.09","76.12","76.71","76.01","-","0.13%"
"Oct 04, 2018","75.99","76.61","76.76","75.64","-","-0.59%"
"Oct 03, 2018","76.44","76.34","76.83","76.07","-","0.28%"
"Oct 02, 2018","76.23","76.22","76.79","75.76","-","-0.09%"
"Oct 01, 2018","76.30","76.36","77.15","75.38","-","-0.10%"
"Sep 28, 2018","76.38","77.69","77.88","76.28","-","-1.71%"
"Sep 27, 2018","77.71","78.52","78.53","77.33","-","-1.08%"
"Sep 26, 2018","78.56","79.20","79.60","78.42","-","-0.52%"
"Sep 25, 2018","78.97","78.76","79.21","78.11","-","0.52%"
"Sep 24, 2018","78.56","79.24","79.30","78.31","-","-0.73%"
"Sep 21, 2018","79.14","78.29","79.21","78.02","-","0.87%"
"Sep 20, 2018","78.46","78.74","78.98","78.19","-","-0.33%"
"Sep 19, 2018","78.72","78.37","79.32","77.91","-","0.13%"
"Sep 18, 2018","78.62","81.23","81.62","78.36","-","-3.34%"
"Sep 17, 2018","81.34","81.75","82.36","81.31","-","-0.61%"
"Sep 14, 2018","81.84","81.45","81.98","81.39","-","0.42%"
"Sep 13, 2018","81.50","82.38","82.40","81.41","-","-1.42%"
"Sep 12, 2018","82.67","82.98","83.44","81.60","-","-0.27%"
"Sep 11, 2018","82.89","83.81","83.89","81.97","-","-1.19%"
"Sep 10, 2018","83.89","83.21","83.90","82.64","-","2.30%"
"Sep 07, 2018","82.00","81.28","83.40","81.21","-","0.87%"
"Sep 06, 2018","81.29","81.77","82.07","81.24","-","-0.57%"
"Sep 05, 2018","81.76","82.69","82.97","81.46","-","-1.23%"
"Sep 04, 2018","82.78","82.83","83.02","81.35","-","0.60%"
"Aug 31, 2018","82.29","82.21","82.96","82.06","-","0.06%"
"Aug 30, 2018","82.24","82.92","83.19","81.91","-","-0.63%"
"Aug 29, 2018","82.76","84.23","84.25","82.16","-","-0.96%"
"Aug 28, 2018","83.56","83.18","83.90","82.66","-","0.42%"
"Aug 27, 2018","83.21","81.46","83.52","81.35","-","1.89%"
"Aug 24, 2018","81.67","81.51","83.20","81.37","-","0.21%"
"Aug 23, 2018","81.50","82.27","82.34","81.14","-","-0.98%"
"Aug 22, 2018","82.31","83.37","83.61","82.04","-","-1.14%"
"Aug 21, 2018","83.26","82.85","84.05","82.54","-","0.65%"
"Aug 20, 2018","82.72","81.42","83.17","81.40","-","1.58%"
"Aug 17, 2018","81.43","81.57","81.91","81.10","-","-0.42%"
"Aug 16, 2018","81.77","80.80","82.20","80.63","-","1.15%"
"Aug 15, 2018","80.84","83.14","83.41","80.69","-","-2.67%"
"Aug 14, 2018","83.06","82.72","83.44","82.51","-","0.16%"
"Aug 13, 2018","82.93","85.17","85.17","82.02","-","-2.68%"
"Aug 10, 2018","85.21","87.24","87.67","85.16","-","-2.35%"
"Aug 09, 2018","87.26","87.18","87.38","86.85","-","0.08%"
"Aug 08, 2018","87.19","87.92","88.32","87.14","-","-0.84%"
"Aug 07, 2018","87.93","88.83","89.17","87.08","-","-0.50%"
"Aug 06, 2018","88.37","87.34","88.65","87.28","-","0.23%"
"Aug 03, 2018","88.17","88.69","89.10","86.77","-","-0.74%"
"Aug 02, 2018","88.83","88.07","88.87","87.71","-","0.55%"
"Aug 01, 2018","88.34","89.21","89.97","88.32","-","-1.35%"
"Jul 31, 2018","89.55","89.34","89.82","88.96","-","0.47%"
"Jul 30, 2018","89.13","88.44","89.76","87.78","-","0.93%"
"Jul 27, 2018","88.31","88.13","88.58","87.33","-","0.15%"
"Jul 26, 2018","88.18","88.21","88.31","87.06","-","0.24%"
"Jul 25, 2018","87.97","86.87","88.59","86.85","-","1.49%"
"Jul 24, 2018","86.68","86.66","87.34","86.12","-","-0.20%"
"Jul 23, 2018","86.85","86.96","87.18","86.37","-","-0.30%"
"Jul 20, 2018","87.11","87.86","87.96","86.21","-","-0.55%"
"Jul 19, 2018","87.59","88.19","88.44","87.33","-","-0.57%"
"Jul 18, 2018","88.09","88.42","88.79","87.88","-","-0.24%"
"Jul 17, 2018","88.30","87.67","88.48","86.83","-","0.56%"
"Jul 16, 2018","87.81","88.12","88.28","87.24","-","-0.06%"
"Jul 13, 2018","87.86","88.71","88.91","86.72","-","-0.77%"
"Jul 12, 2018","88.54","84.61","88.54","84.48","-","4.66%"
"Jul 11, 2018","84.60","85.08","85.79","84.36","-","-2.07%"
"Jul 10, 2018","86.39","85.49","86.41","85.15","-","1.12%"
"Jul 09, 2018","85.43","84.27","85.69","84.26","-","1.26%"
"Jul 06, 2018","84.37","81.87","84.73","81.80","-","2.78%"
"Jul 05, 2018","82.09","82.40","83.46","81.81","-","-0.83%"
"Jul 03, 2018","82.78","83.31","83.65","82.62","-","-0.23%"
"Jul 02, 2018","82.97","84.22","85.03","82.86","-","-2.82%"
"Jun 29, 2018","85.38","84.94","87.06","84.37","-","0.70%"
"Jun 28, 2018","84.79","85.83","85.96","84.52","-","-1.22%"
"Jun 27, 2018","85.84","85.75","86.00","85.30","-","0.28%"
"Jun 26, 2018","85.60","86.02","86.38","85.48","-","-0.58%"
"Jun 25, 2018","86.10","86.38","87.27","85.34","-","0.34%"
"Jun 22, 2018","85.81","83.19","85.82","83.12","-","3.20%"
"Jun 21, 2018","83.15","83.38","84.17","83.02","-","-0.16%"
"Jun 20, 2018","83.28","83.15","85.70","83.11","-","-0.06%"
"Jun 19, 2018","83.33","87.57","88.20","83.32","-","-4.73%"
"Jun 18, 2018","87.47","90.53","90.55","86.81","-","-3.36%"
"Jun 15, 2018","90.51","93.01","93.09","90.50","-","-3.04%"
